438,3356,1,3.1,-2.1,4.41,
438,7139,3,3,0,0,
438,4330,3,3,0,0,
438,410,2,3.1,-1.1,1.21,
438,2978,3,2.9,0.1,0.01,
438,1214,3,3,0,0,
438,1227,5,2.6,2.4,5.76,
438,1260,4,3.3,0.7,0.49,
438,4902,3,3.1,-0.1,0.01,
438,3747,1,2.7,-1.7,2.89,
439,23,4,4.2,-0.2,0.04,
439,24,4,4.1,-0.1,0.01,
439,27,5,4.3,0.7,0.49,
439,49,3,4.2,-1.2,1.44,
439,3612,3,3.3,-0.3,0.09,
439,151,2,3.3,-1.3,1.69,
439,2137,5,3.2,1.8,3.24,
439,2236,3,3.5,-0.5,0.25,
440,7145,5,3.8,1.2,1.44,
440,5959,4.5,3.9,0.6,0.36,
440,38,4.5,4,0.5,0.25,
440,153,4,4.1,-0.1,0.01,
440,90,3.5,4.1,-0.6,0.36,
440,91,2.5,3.7,-1.2,1.44,
440,92,4,4.1,-0.1,0.01,
440,157,4.5,4.1,0.4,0.16,
440,3643,2.5,3.8,-1.3,1.69,
440,105,3.5,4.1,-0.6,0.36,
440,183,4,4.1,-0.1,0.01,
440,439,4,3.9,0.1,0.01,
440,2252,4.5,4.1,0.4,0.16,
440,113,2,4,-2,4,
440,1966,4,3.9,0.1,0.01,
440,468,3,4,-1,1,
440,409,4.5,3.5,1,1,
440,473,3.5,4.2,-0.7,0.49,
440,7147,3.5,4,-0.5,0.25,
440,1262,4.5,3.9,0.6,0.36,
440,3738,1,2.1,-1.1,1.21,
440,1341,4,4.1,-0.1,0.01,
440,489,4,4.1,-0.1,0.01,
440,5286,4,3.7,0.3,0.09,
441,139,3.5,4.3,-0.8,0.64,
441,662,1,3.9,-2.9,8.41,
441,29,4,4.4,-0.4,0.16,
441,143,5,4.4,0.6,0.36,
441,49,4.5,4.4,0.1,0.01,
441,57,5,4.4,0.6,0.36,
441,703,4,4.3,-0.3,0.09,
441,75,4.5,4.2,0.3,0.09,
441,2236,5,4.2,0.8,0.64,
441,86,4,4.1,-0.1,0.01,
441,87,4,4.1,-0.1,0.01,
441,90,4,4.4,-0.4,0.16,
441,92,5,4.4,0.6,0.36,
441,506,4,4.3,-0.3,0.09,
441,1,4,4.4,-0.4,0.16,
441,326,4.5,4.2,0.3,0.09,
441,2174,4.5,4.4,0.1,0.01,
441,179,4.5,4.3,0.2,0.04,
441,183,4.5,4.3,0.2,0.04,
441,106,4.5,4.4,0.1,0.01,
441,187,4.5,4.2,0.3,0.09,
441,328,4.5,4.3,0.2,0.04,
441,775,4,4.4,-0.4,0.16,
441,191,4.5,4.4,0.1,0.01,
441,389,4.5,4.3,0.2,0.04,
441,213,4.5,4.3,0.2,0.04,
441,455,5,4.4,0.6,0.36,
441,824,0.5,4.2,-3.7,13.69,
441,218,4.5,4.4,0.1,0.01,
441,111,4,4,0,0,
441,335,5,4.2,0.8,0.64,
441,2311,4.5,4.2,0.3,0.09,
441,227,5,4.4,0.6,0.36,
441,229,4.5,4.3,0.2,0.04,
441,242,4.5,4.2,0.3,0.09,
441,885,0.5,4.1,-3.6,12.96,
441,261,4,4.3,-0.3,0.09,
441,264,4.5,4.4,0.1,0.01,
441,900,4,4.3,-0.3,0.09,
441,2617,4.5,4.3,0.2,0.04,
441,300,4,4.3,-0.3,0.09,
441,1032,4.5,4.3,0.2,0.04,
441,649,4.5,4.1,0.4,0.16,
441,4331,4,3.5,0.5,0.25,
441,2372,4.5,4.2,0.3,0.09,
441,1240,4.5,4.1,0.4,0.16,
441,127,4,4.3,-0.3,0.09,
441,489,4.5,4.2,0.3,0.09,
441,3423,4.5,4.3,0.2,0.04,
441,1435,4,4.4,-0.4,0.16,
441,495,4,4.3,-0.3,0.09,
441,4279,4,4.4,-0.4,0.16,
441,2486,4,4.4,-0.4,0.16,
441,1516,4,4.2,-0.2,0.04,
441,1528,4,4.1,-0.1,0.01,
442,3142,4.5,4.9,-0.4,0.16,
442,2456,5,4.9,0.1,0.01,
442,3235,5,4.9,0.1,0.01,
442,1731,4.5,5,-0.5,0.25,
442,1797,5,4.8,0.2,0.04,
442,1880,3.5,4.5,-1,1,
443,348,3,4.4,-1.4,1.96,
443,1111,4,3.1,0.9,0.81,
443,1113,1,3.2,-2.2,4.84,
443,1119,5,4,1,1,
444,3085,4,3.5,0.5,0.25,
445,632,5,4.7,0.3,0.09,
445,3931,4.5,4.7,-0.2,0.04,
445,1600,4,4.9,-0.9,0.81,
445,1608,4,4.7,-0.7,0.49,
445,1753,4,4.8,-0.8,0.64,
446,652,3,3.4,-0.4,0.16,
446,418,3,3.1,-0.1,0.01,
446,22,3,2.8,0.2,0.04,
446,30,3,2.8,0.2,0.04,
446,670,3,2.8,0.2,0.04,
446,142,2,2.7,-0.7,0.49,
446,40,2,3.1,-1.1,1.21,
446,43,3,2.8,0.2,0.04,
446,45,3,3,0,0,
446,449,4,2.9,1.1,1.21,
446,50,3,3.2,-0.2,0.04,
446,145,3,2.8,0.2,0.04,
446,55,3,3.2,-0.2,0.04,
446,146,4,2.9,1.1,1.21,
446,2529,2,2.8,-0.8,0.64,
446,91,3,2.7,0.3,0.09,
446,101,3,3,0,0,
447,89,5,4.8,0.2,0.04,
447,129,5,4.7,0.3,0.09,
447,1696,5,4.8,0.2,0.04,
448,23,4,4.7,-0.7,0.49,
448,50,5,4.6,0.4,0.16,
448,99,5,4.6,0.4,0.16,
448,148,3,4,-1,1,
448,69,5,4.4,0.6,0.36,
449,23,5,4.3,0.7,0.49,
449,385,5,4.3,0.7,0.49,
449,99,4,4.4,-0.4,0.16,
449,327,5,4.4,0.6,0.36,
449,180,4,4.2,-0.2,0.04,
449,553,5,4.3,0.7,0.49,
449,388,2.5,4.3,-1.8,3.24,
449,182,5,4.5,0.5,0.25,
449,203,5,4.3,0.7,0.49,
449,459,5,4.4,0.6,0.36,
449,474,5,4.4,0.6,0.36,
449,1210,5,4.2,0.8,0.64,
449,630,5,4.5,0.5,0.25,
449,480,1,4.1,-3.1,9.61,
449,483,4,4.2,-0.2,0.04,
449,2421,5,4.2,0.8,0.64,
449,495,4.5,4.2,0.3,0.09,
449,134,4,4.3,-0.3,0.09,
449,1563,4.5,4.1,0.4,0.16,
449,2498,4.5,4,0.5,0.25,
449,4267,5,4.2,0.8,0.64,
449,1799,2,4.4,-2.4,5.76,
450,38,1,3.6,-2.6,6.76,
450,710,3,3.5,-0.5,0.25,
450,743,5,3.9,1.1,1.21,
450,407,2,3.7,-1.7,2.89,
450,1056,3,3.4,-0.4,0.16,
450,1105,1,3.5,-2.5,6.25,
451,417,3.5,3.3,0.2,0.04,
451,319,1,2.8,-1.8,3.24,
451,656,1,2.7,-1.7,2.89,
451,0,2.5,2.8,-0.3,0.09,
451,25,3,3.3,-0.3,0.09,
451,2093,3,3.3,-0.3,0.09,
451,320,1,2.8,-1.8,3.24,
451,5509,3,3.4,-0.4,0.16,
451,35,1,2.8,-1.8,3.24,
451,37,4,3.2,0.8,0.64,
451,39,2,3,-1,1,
451,687,3,2.8,0.2,0.04,
451,143,4,3.6,0.4,0.16,
451,690,4,3.1,0.9,0.81,
451,4226,3,2.9,0.1,0.01,
451,693,5,3.7,1.3,1.69,
451,696,3,3.2,-0.2,0.04,
451,3012,3,3,0,0,
451,2126,2,3.4,-1.4,1.96,
451,1948,2,3.3,-1.3,1.69,
451,2138,3,3.2,-0.2,0.04,
451,705,3,3.3,-0.3,0.09,
451,4646,2,2.9,-0.9,0.81,
451,2534,2,2.8,-0.8,0.64,
451,578,5,3.5,1.5,2.25,
451,707,1,3.2,-2.2,4.84,
451,711,4,3,1,1,
451,92,5,3.5,1.5,2.25,
451,714,3,3.1,-0.1,0.01,
451,428,3,2.9,0.1,0.01,
451,2077,2,2.8,-0.8,0.64,
451,7178,3,2.9,0.1,0.01,
451,432,4,3,1,1,
451,724,4,3.4,0.6,0.36,
451,4788,1,2.9,-1.9,3.61,
451,5267,3,3.1,-0.1,0.01,
451,2154,3.5,3.3,0.2,0.04,
451,158,4,3.5,0.5,0.25,
451,159,4,3.5,0.5,0.25,
451,735,3,3.4,-0.4,0.16,
451,160,5,3.6,1.4,1.96,
451,2285,4.5,3.3,1.2,1.44,
451,2,3,3.2,-0.2,0.04,
451,2548,3,3.3,-0.3,0.09,
451,173,2,3.5,-1.5,2.25,
451,752,5,3.5,1.5,2.25,
451,4696,5,3.3,1.7,2.89,
451,755,3,3.3,-0.3,0.09,
451,4,4,3.6,0.4,0.16,
451,765,4,3.6,0.4,0.16,
451,179,4,3.5,0.5,0.25,
451,105,3,3.5,-0.5,0.25,
451,107,2,3.4,-1.4,1.96,
451,439,4,3.4,0.6,0.36,
451,782,4,3.6,0.4,0.16,
451,200,3,3.4,-0.4,0.16,
451,202,4,3.5,0.5,0.25,
451,2193,4,3.5,0.5,0.25,
451,2195,3,3.4,-0.4,0.16,
451,2196,1.5,3.3,-1.8,3.24,
451,2198,3,3.3,-0.3,0.09,
451,330,5,3.3,1.7,2.89,
451,2249,3,3.5,-0.5,0.25,
451,806,3,3.1,-0.1,0.01,
451,6869,2,3.4,-1.4,1.96,
451,530,1,2.7,-1.7,2.89,
451,456,4,3,1,1,
451,821,1,2.7,-1.7,2.89,
451,2564,4,3.3,0.7,0.49,
451,2565,3,3.1,-0.1,0.01,
451,831,5,3.5,1.5,2.25,
451,392,1.5,3.2,-1.7,2.89,
451,835,2,3.4,-1.4,1.96,
451,2253,3,3.2,-0.2,0.04,
451,839,4,3.6,0.4,0.16,
451,5537,1,3.1,-2.1,4.41,
451,845,2,3.4,-1.4,1.96,
451,7183,2,3.2,-1.2,1.44,
451,854,3,3.4,-0.4,0.16,
451,861,1,3.3,-2.3,5.29,
451,2307,4,3.5,0.5,0.25,
451,873,4,3.4,0.6,0.36,
451,6303,3,3.6,-0.6,0.36,
451,875,4,3.5,0.5,0.25,
451,3536,0.5,3.1,-2.6,6.76,
451,4293,0.5,2.7,-2.2,4.84,
451,878,3,2.8,0.2,0.04,
451,879,3,2.8,0.2,0.04,
451,240,3,2.8,0.2,0.04,
451,2510,3,3.4,-0.4,0.16,
451,2590,3,3.1,-0.1,0.01,
451,2316,3,3.6,-0.6,0.36,
451,264,4,3.5,0.5,0.25,
451,2600,4,3.3,0.7,0.49,
451,265,3,3.5,-0.5,0.25,
451,16,3,3.1,-0.1,0.01,
451,462,4,3.4,0.6,0.36,
451,4603,2,3.1,-1.1,1.21,
451,900,4,3.5,0.5,0.25,
451,4653,2,3.2,-1.2,1.44,
451,4607,1,3,-2,4,
451,519,5,3.4,1.6,2.56,
451,2617,3.5,3.5,0,0,
451,7188,3,3.6,-0.6,0.36,
451,2623,3,3.3,-0.3,0.09,
451,5083,4,3.9,0.1,0.01,
451,918,4,3.3,0.7,0.49,
451,4419,3.5,3.5,0,0,
451,3604,4,3.3,0.7,0.49,
451,5703,2,2.7,-0.7,0.49,
451,922,3,3,0,0,
451,923,3,3.3,-0.3,0.09,
451,933,3,3.2,-0.2,0.04,
451,7189,4,3.8,0.2,0.04,
451,949,1,2.9,-1.9,3.61,
451,642,3,2.9,0.1,0.01,
451,286,4,3.4,0.6,0.36,
451,290,5,3.4,1.6,2.56,
451,2331,2,3,-1,1,
451,643,3,3.1,-0.1,0.01,
451,2990,3.5,3.3,0.2,0.04,
451,625,4,3.4,0.6,0.36,
451,543,3,3.4,-0.4,0.16,
451,965,3.5,3.3,0.2,0.04,
451,407,3,3.1,-0.1,0.01,
451,2685,3,3.4,-0.4,0.16,
451,4615,3,3,0,0,
451,7192,2,3.3,-1.3,1.69,
451,309,4,3.5,0.5,0.25,
451,344,3,3.4,-0.4,0.16,
451,588,1,2.9,-1.9,3.61,
451,311,3.5,3.3,0.2,0.04,
451,1006,3,2.8,0.2,0.04,
451,1007,3,3.3,-0.3,0.09,
451,2705,2,3.2,-1.2,1.44,
451,5558,4,3.6,0.4,0.16,
451,2707,2,3.3,-1.3,1.69,
451,2346,2,3.3,-1.3,1.69,
451,2347,3.5,3.3,0.2,0.04,
451,346,3,3.1,-0.1,0.01,
451,3350,4,3.4,0.6,0.36,
451,6314,2,2.9,-0.9,0.81,
451,3120,2,3.1,-1.1,1.21,
451,4621,3,3.3,-0.3,0.09,
451,2996,4,3.5,0.5,0.25,
451,5113,3,3.6,-0.6,0.36,
451,2730,3.5,3.4,0.1,0.01,
451,1050,2,2.9,-0.9,0.81,
451,2738,3,3.3,-0.3,0.09,
451,1055,4,3.1,0.9,0.81,
451,3687,3.5,3.5,0,0,
451,4453,4.5,3.8,0.7,0.49,
451,1066,4,3.3,0.7,0.49,
451,1067,2,3.4,-1.4,1.96,
451,2356,4.5,3.3,1.2,1.44,
451,2746,3,3.5,-0.5,0.25,
451,2748,3,3.3,-0.3,0.09,
451,3564,3.5,3.1,0.4,0.16,
451,4462,4,3.4,0.6,0.36,
451,1078,3,3.3,-0.3,0.09,
451,7194,3,3,0,0,
451,2758,3,3.2,-0.2,0.04,
451,7195,3,3.3,-0.3,0.09,
451,4663,1,3.1,-2.1,4.41,
451,2760,3.5,3.6,-0.1,0.01,
451,610,2,3.3,-1.3,1.69,
451,615,4,3.5,0.5,0.25,
451,3693,3,3.2,-0.2,0.04,
451,1103,5,3.3,1.7,2.89,
451,1105,2,3.1,-1.1,1.21,
451,1107,1,2.8,-1.8,3.24,
451,4203,4,3.2,0.8,0.64,
451,1111,4,3.3,0.7,0.49,
451,1114,3,3,0,0,
451,2361,4.5,3.2,1.3,1.69,
451,1145,2.5,3,-0.5,0.25,
451,4200,4,3.9,0.1,0.01,
451,3606,4,3.7,0.3,0.09,
451,1147,3,3.4,-0.4,0.16,
451,1148,4,3.2,0.8,0.64,
451,1151,3,3.6,-0.6,0.36,
451,7207,3,4,-1,1,
451,355,3,3.4,-0.4,0.16,
451,4144,4,3.6,0.4,0.16,
451,4732,4,3.5,0.5,0.25,
451,1177,4,3.6,0.4,0.16,
451,2803,2,3.5,-1.5,2.25,
451,2811,2.5,3.2,-0.7,0.49,
451,6084,3.5,3.3,0.2,0.04,
451,2817,3,3.2,-0.2,0.04,
451,3708,4,3.5,0.5,0.25,
451,4083,3,3.5,-0.5,0.25,
451,4670,2,3,-1,1,
451,7213,3,3.4,-0.4,0.16,
451,3085,3,3,0,0,
451,1212,5,3.5,1.5,2.25,
451,1214,2,3,-1,1,
451,7215,2.5,3.2,-0.7,0.49,
451,2842,3.5,3.4,0.1,0.01,
451,5588,3,3.7,-0.7,0.49,
451,2377,2.5,3.2,-0.7,0.49,
451,4685,3,3.4,-0.4,0.16,
451,2864,2,3.6,-1.6,2.56,
451,1253,3,3.1,-0.1,0.01,
451,1260,3.5,3.5,0,0,
451,7226,4,3.9,0.1,0.01,
451,1271,2.5,2.8,-0.3,0.09,
451,4544,3.5,3.3,0.2,0.04,
451,1283,3,3.2,-0.2,0.04,
451,1288,2.5,3.3,-0.8,0.64,
451,7230,2.5,3.4,-0.9,0.81,
451,3569,3,3.5,-0.5,0.25,
451,7232,1,3.5,-2.5,6.25,
451,1297,4,3.4,0.6,0.36,
451,2913,1,2.9,-1.9,3.61,
451,1299,3,3.5,-0.5,0.25,
451,3746,1,2.9,-1.9,3.61,
451,3747,1,3,-2,4,
451,1302,4,3.1,0.9,0.81,
451,1305,2,3.1,-1.1,1.21,
451,1309,3,3.4,-0.4,0.16,
451,1322,1.5,2.8,-1.3,1.69,
451,1323,3,3.4,-0.4,0.16,
451,1331,3.5,3.3,0.2,0.04,
451,5886,1,3.5,-2.5,6.25,
451,6372,3.5,3.3,0.2,0.04,
451,5887,0.5,3.5,-3,9,
451,4744,0.5,3.1,-2.6,6.76,
451,2013,4,3.7,0.3,0.09,
451,2410,3.5,3.5,0,0,
451,1356,3.5,3.2,0.3,0.09,
451,1358,1,3.2,-2.2,4.84,
451,6460,3.5,3.1,0.4,0.16,
451,1359,2,3.5,-1.5,2.25,
451,1363,3.5,3.3,0.2,0.04,
451,2018,4,3.3,0.7,0.49,
451,1373,2,3.6,-1.6,2.56,
451,3098,3,3.4,-0.4,0.16,
451,7245,1.5,3.6,-2.1,4.41,
451,3030,3.5,3.7,-0.2,0.04,
451,1382,2,2.9,-0.9,0.81,
451,3779,4,3.7,0.3,0.09,
451,5286,3,3.2,-0.2,0.04,
451,6511,1,3,-2,4,
451,415,4.5,3.3,1.2,1.44,
451,5218,3,3.6,-0.6,0.36,
451,6163,3,3.5,-0.5,0.25,
451,1431,2,3.5,-1.5,2.25,
451,2447,3.5,3.5,0,0,
451,3566,4,3.5,0.5,0.25,
451,4935,3.5,3.1,0.4,0.16,
451,3424,4,3.6,0.4,0.16,
451,2452,3.5,3.6,-0.1,0.01,
451,1454,3,2.8,0.2,0.04,
451,7262,4.5,3.6,0.9,0.81,
452,30,5,3.4,1.6,2.56,
452,142,3,3.4,-0.4,0.16,
452,3332,4,3.5,0.5,0.25,
452,149,3,3.5,-0.5,0.25,
452,69,5,3.6,1.4,1.96,
452,4647,2,3.4,-1.4,1.96,
452,3600,2,3.7,-1.7,2.89,
452,102,4,3.5,0.5,0.25,
452,432,4,3.7,0.3,0.09,
452,208,5,3.7,1.3,1.69,
452,805,3,3.4,-0.4,0.16,
452,222,3,3.4,-0.4,0.16,
452,3128,2,3.5,-1.5,2.25,
452,641,3,3.5,-0.5,0.25,
452,297,4,3.4,0.6,0.36,
452,1008,5,3.5,1.5,2.25,
453,24,5,4.5,0.5,0.25,
453,49,5,4.6,0.4,0.16,
453,99,4,4.5,-0.5,0.25,
453,179,5,4.5,0.5,0.25,
453,553,5,4.6,0.4,0.16,
453,328,5,4.5,0.5,0.25,
453,1115,3,4.3,-1.3,1.69,
454,23,4.5,3.6,0.9,0.81,
454,747,2.5,4,-1.5,2.25,
454,264,3.5,3.8,-0.3,0.09,
454,483,4,3.6,0.4,0.16,
455,72,4.5,4,0.5,0.25,
455,92,3.5,3.9,-0.4,0.16,
455,202,4.5,4,0.5,0.25,
455,468,4,4,0,0,
455,354,3.5,4,-0.5,0.25,
455,477,3.5,3.9,-0.4,0.16,
455,480,4,4.1,-0.1,0.01,
455,1266,3,4.1,-1.1,1.21,
455,1329,4.5,3.5,1,1,
455,128,3.5,3.9,-0.4,0.16,
455,1360,4,3.5,0.5,0.25,
455,129,4,4,0,0,
455,492,3.5,3.9,-0.4,0.16,
455,1421,3.5,4.1,-0.6,0.36,
456,652,3,2.7,0.3,0.09,
456,2274,2.5,2.3,0.2,0.04,
456,448,3,2.5,0.5,0.25,
456,547,3,2.2,0.8,0.64,
456,2952,2.5,2.4,0.1,0.01,
456,385,5,2.8,2.2,4.84,
456,667,2,2.4,-0.4,0.16,
456,424,2.5,2.3,0.2,0.04,
456,3612,1,2.1,-1.1,1.21,
456,73,1.5,2.2,-0.7,0.49,
456,1948,3.5,2.5,1,1,
456,450,2,2.4,-0.4,0.16,
456,709,4.5,2.7,1.8,3.24,
456,2078,1.5,2.2,-0.7,0.49,
456,722,2.5,2.1,0.4,0.16,
456,2479,2,2.4,-0.4,0.16,
456,434,5,2.8,2.2,4.84,
456,744,2,2.3,-0.3,0.09,
456,171,3,2.7,0.3,0.09,
456,750,2.5,2.3,0.2,0.04,
456,527,2.5,2.2,0.3,0.09,
456,755,4,2.4,1.6,2.56,
456,179,0.5,2.7,-2.2,4.84,
456,184,5,2.9,2.1,4.41,
456,194,5,3,2,4,
456,5,4,2.8,1.2,1.44,
456,805,2.5,2.3,0.2,0.04,
456,330,3,2.6,0.4,0.16,
456,806,2,2.4,-0.4,0.16,
456,5621,1.5,2.4,-0.9,0.81,
456,457,3.5,2.8,0.7,0.49,
456,837,1,2.1,-1.1,1.21,
456,866,3,2.6,0.4,0.16,
456,12,3.5,2.7,0.8,0.64,
456,227,3.5,2.8,0.7,0.49,
456,3539,2,2.4,-0.4,0.16,
456,2579,3,2.6,0.4,0.16,
456,3384,2,2.1,-0.1,0.01,
456,554,2,2.3,-0.3,0.09,
456,241,3,2.8,0.2,0.04,
456,399,2.5,2.3,0.2,0.04,
456,243,1.5,2.5,-1,1,
456,244,1,2.6,-1.6,2.56,
456,2589,2.5,2.5,0,0,
456,887,2.5,2.4,0.1,0.01,
456,261,3.5,2.6,0.9,0.81,
456,3662,1.5,2,-0.5,0.25,
456,114,4,2.8,1.2,1.44,
456,2622,3,2.5,0.5,0.25,
456,2627,3,2.4,0.6,0.36,
456,115,2.5,2.5,0,0,
456,2629,2.5,2.6,-0.1,0.01,
456,922,2,2.2,-0.2,0.04,
456,279,1.5,2.4,-0.9,0.81,
456,5631,2,2.4,-0.4,0.16,
456,289,3,2.7,0.3,0.09,
456,958,2,2.3,-0.3,0.09,
456,3678,1,2.5,-1.5,2.25,
456,588,2.5,2.2,0.3,0.09,
456,1027,3.5,2.8,0.7,0.49,
456,2263,2.5,2.5,0,0,
456,1041,4,2.8,1.2,1.44,
456,1048,2,2.6,-0.6,0.36,
456,1054,3.5,2.3,1.2,1.44,
456,1056,4,2.4,1.6,2.56,
456,2742,3.5,2.5,1,1,
456,1083,2,2.4,-0.4,0.16,
456,1086,5,2.5,2.5,6.25,
456,604,1.5,2.1,-0.6,0.36,
456,1092,3,2.7,0.3,0.09,
456,4320,2,2.3,-0.3,0.09,
456,1107,2.5,2.2,0.3,0.09,
456,2763,3,2.4,0.6,0.36,
456,471,3,2.7,0.3,0.09,
456,474,3,2.9,0.1,0.01,
456,1177,4,3.1,0.9,0.81,
456,4328,2,2.5,-0.5,0.25,
456,1179,3,2.6,0.4,0.16,
456,2811,2.5,2.4,0.1,0.01,
456,4332,2.5,2.6,-0.1,0.01,
456,4538,2.5,2.3,0.2,0.04,
456,3709,2,2.8,-0.8,0.64,
456,1183,3,2.5,0.5,0.25,
456,1193,2.5,2.5,0,0,
456,357,1.5,2.3,-0.8,0.64,
456,1210,4,2.6,1.4,1.96,
456,2841,1.5,2.9,-1.4,1.96,
456,358,3,2.6,0.4,0.16,
456,7271,3.5,2.3,1.2,1.44,
456,3727,1.5,2.2,-0.7,0.49,
456,1244,3.5,2.6,0.9,0.81,
456,4891,1,2.4,-1.4,1.96,
456,127,3,2.8,0.2,0.04,
456,1292,3,2.8,0.2,0.04,
456,363,3.5,2.7,0.8,0.64,
456,3418,2.5,2.6,-0.1,0.01,
456,3754,2,2,0,0,
456,1343,1,2.2,-1.2,1.44,
456,2410,4,2.7,1.3,1.69,
456,1354,3,2.4,0.6,0.36,
456,1387,2,2.7,-0.7,0.49,
456,130,3.5,2.9,0.6,0.36,
456,2432,3,2.8,0.2,0.04,
456,3101,1.5,2.3,-0.8,0.64,
456,131,3,2.6,0.4,0.16,
456,1417,2,2.4,-0.4,0.16,
456,1419,2.5,2.7,-0.2,0.04,
456,373,1.5,2.1,-0.6,0.36,
456,2045,2,2.3,-0.3,0.09,
456,4951,1,2.4,-1.4,1.96,
456,1448,4,2.7,1.3,1.69,
456,495,3,2.7,0.3,0.09,
456,3427,2,2.3,-0.3,0.09,
456,379,3,2.6,0.4,0.16,
456,3849,1,2,-1,1,
456,3850,3,2.6,0.4,0.16,
456,1485,1,2.2,-1.2,1.44,
456,1505,3.5,2.5,1,1,
456,1508,1.5,2.8,-1.3,1.69,
456,1520,0.5,2,-1.5,2.25,
456,3196,2.5,2.7,-0.2,0.04,
456,1524,2,2.4,-0.4,0.16,
456,2489,3.5,2.6,0.9,0.81,
456,7276,3,3.1,-0.1,0.01,
456,3443,3,2.7,0.3,0.09,
456,1572,3.5,2.5,1,1,
456,634,3.5,2.8,0.7,0.49,
456,1629,2.5,2.8,-0.3,0.09,
456,1631,1.5,2.8,-1.3,1.69,
456,565,3,2.7,0.3,0.09,
456,1652,4.5,2.6,1.9,3.61,
456,4844,3.5,3.1,0.4,0.16,
456,569,4,2.8,1.2,1.44,
456,1767,2.5,2.3,0.2,0.04,
456,1793,0.5,2.2,-1.7,2.89,
456,7287,1.5,1.9,-0.4,0.16,
456,577,0.5,2.1,-1.6,2.56,
456,4049,4,2.8,1.2,1.44,
456,1858,2,2.3,-0.3,0.09,
456,1908,2,2.9,-0.9,0.81,
457,27,4,3.9,0.1,0.01,
457,64,4,3.6,0.4,0.16,
457,147,3,3.8,-0.8,0.64,
457,81,4,3.4,0.6,0.36,
457,102,3,3.5,-0.5,0.25,
457,4135,2.5,3.3,-0.8,0.64,
457,170,3.5,3.7,-0.2,0.04,
457,328,4,3.9,0.1,0.01,
457,818,3.5,3.8,-0.3,0.09,
457,308,3,3.6,-0.6,0.36,
457,412,5,3.9,1.1,1.21,
457,1508,3.5,3.7,-0.2,0.04,
458,319,4,3.8,0.2,0.04,
458,652,4,4.4,-0.4,0.16,
458,447,4,4.6,-0.6,0.36,
458,2066,2,4.4,-2.4,5.76,
458,3123,2,3.9,-1.9,3.61,
458,453,4,4.4,-0.4,0.16,
458,325,5,4,1,1,
459,2520,3,3.4,-0.4,0.16,
459,2277,1.5,3.8,-2.3,5.29,
459,50,1.5,3.8,-2.3,5.29,
459,92,4,4,0,0,
459,3124,3,3.1,-0.1,0.01,
459,104,3.5,3.8,-0.3,0.09,
459,733,4,4,0,0,
459,160,4,4,0,0,
459,161,4,3.9,0.1,0.01,
459,177,5,3.9,1.1,1.21,
459,436,4.5,4,0.5,0.25,
459,758,4,3.8,0.2,0.04,
459,508,4,3.7,0.3,0.09,
459,105,5,4,1,1,
459,180,5,4,1,1,
459,187,3.5,3.9,-0.4,0.16,
459,438,3.5,3.7,-0.2,0.04,
459,197,4,3.9,0.1,0.01,
459,200,5,3.9,1.1,1.21,
459,201,5,3.9,1.1,1.21,
459,441,2.5,3.8,-1.3,1.69,
459,445,4.5,3.9,0.6,0.36,
459,227,4.5,3.8,0.7,0.49,
459,902,3.5,3.8,-0.3,0.09,
459,3664,3,3.6,-0.6,0.36,
459,904,4,3.8,0.2,0.04,
459,914,4,3.8,0.2,0.04,
459,341,4,3.9,0.1,0.01,
459,934,4.5,3.9,0.6,0.36,
459,945,4,3.5,0.5,0.25,
459,5459,2,3.6,-1.6,2.56,
459,2652,3.5,3.5,0,0,
459,288,4,3.7,0.3,0.09,
459,962,3.5,3.9,-0.4,0.16,
459,343,5,3.8,1.2,1.44,
459,556,2,3.7,-1.7,2.89,
459,5685,3.5,3.7,-0.2,0.04,
459,1044,3,4,-1,1,
459,649,2.5,3.6,-1.1,1.21,
459,3390,2.5,3.8,-1.3,1.69,
459,2802,2.5,3.7,-1.2,1.44,
459,1194,3.5,3.6,-0.1,0.01,
459,1207,4,3.5,0.5,0.25,
459,1226,4.5,3.4,1.1,1.21,
459,1260,4,3.9,0.1,0.01,
459,1278,2.5,3.8,-1.3,1.69,
459,1308,4.5,3.5,1,1,
459,2934,2,3.6,-1.6,2.56,
459,1323,4,3.8,0.2,0.04,
459,6382,3,3.7,-0.7,0.49,
459,1354,3,3.7,-0.7,0.49,
459,488,3.5,3.8,-0.3,0.09,
459,129,4.5,3.8,0.7,0.49,
460,417,3.5,3.1,0.4,0.16,
460,139,3.5,2.8,0.7,0.49,
460,504,3,2.9,0.1,0.01,
460,2088,2,2.2,-0.2,0.04,
460,663,3.5,3.2,0.3,0.09,
460,141,2,2.7,-0.7,0.49,
460,28,1.5,2.6,-1.1,1.21,
460,672,3,2.9,0.1,0.01,
460,33,2,2.2,-0.2,0.04,
460,678,4,2.4,1.6,2.56,
460,34,2,2.3,-0.3,0.09,
460,37,2.5,2.8,-0.3,0.09,
460,38,3.5,3.1,0.4,0.16,
460,449,1,2.5,-1.5,2.25,
460,387,4,3.2,0.8,0.64,
460,49,4.5,3.4,1.1,1.21,
460,99,5,3.4,1.6,2.56,
460,100,1,2.3,-1.3,1.69,
460,64,4,2.7,1.3,1.69,
460,2525,1.5,2.1,-0.6,0.36,
460,2951,0.5,2.3,-1.8,3.24,
460,699,3,2.5,0.5,0.25,
